User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U15639,37,Other,Delhi,Realme,iOS,3.0,33.4,80.6,200.0,3.3,2132.0,3.0,0.6,1562.0,Education
U15640,56,Female,Lucknow,Realme,Android,,29.4,201.3,93.0,4.3,6293.0,,,1660.0,Gaming
U15641,59,Male,Delhi,Apple,Android,10.3,36.1,,,,1704.0,,0.5,910.0,Education
U15642,39,Male,Kolkata,Apple,iOS,10.3,11.9,15.2,163.0,1.0,4683.0,4.7,0.3,462.0,Social Media
,48,Other,Kolkata,Xiaomi,iOS,2.8,6.6,174.2,149.0,2.7,6208.0,5.6,3.1,1901.0,Social Media
U15644,46,Female,Hyderabad,Motorola,Android,10.7,22.0,31.0,38.0,1.6,5194.0,1.5,1.6,197.0,Education
U15645,46,Male,Lucknow,Xiaomi,Android,11.5,24.5,176.2,124.0,1.6,2831.0,5.3,3.8,1149.0,Education
U15646,54,Other,Kolkata,OnePlus,Android,11.2,49.3,126.7,28.0,0.9,6293.0,2.7,1.4,1573.0,Work
U15647,48,Other,Jaipur,Apple,iOS,2.3,,185.2,161.0,3.9,2954.0,6.0,0.1,393.0,Gaming
U15648,59,Other,Mumbai,Realme,iOS,,40.4,42.4,111.0,1.7,6083.0,6.2,4.3,1387.0,Work
U15649,38,Female,Delhi,Motorola,Android,5.4,2.4,194.7,182.0,2.2,7276.0,3.8,3.8,1115.0,Social Media
U15650,34,Female,Pune,Samsung,Android,9.8,40.7,170.4,112.0,2.4,2891.0,1.9,2.9,1385.0,Education
,35,Female,Bangalore,Motorola,iOS,7.1,34.9,204.8,123.0,4.8,2756.0,,,1103.0,Work
U15652,32,Female,Ahmedabad,Nokia,iOS,5.5,33.1,265.3,62.0,2.6,9691.0,3.3,2.6,645.0,Work
U15653,60,Female,Hyderabad,Xiaomi,iOS,4.0,17.7,173.0,116.0,,5678.0,4.0,0.7,,Gaming
U15654,40,Male,Jaipur,Nokia,iOS,6.0,4.9,13.7,143.0,4.7,6929.0,7.2,0.2,865.0,Entertainment
U15655,34,Female,Lucknow,Apple,Android,7.2,34.4,77.5,,,4028.0,0.7,,1801.0,Social Media
U15656,55,Other,Ahmedabad,OnePlus,Android,4.2,49.5,16.4,149.0,5.8,2431.0,7.7,4.2,1671.0,Entertainment
U15657,35,Female,Lucknow,Apple,iOS,,,270.4,132.0,,,6.3,,274.0,Social Media
U15658,57,Other,Hyderabad,Motorola,iOS,5.6,31.6,255.1,46.0,4.3,6847.0,,,743.0,Gaming
U15659,37,Female,Chennai,Xiaomi,Android,4.9,,,169.0,,7138.0,1.3,4.3,,Gaming
U15660,16,Other,Mumbai,Nokia,Android,8.1,49.0,7.7,56.0,3.7,2724.0,3.1,3.0,1213.0,Social Media
U15661,29,Male,Jaipur,OnePlus,Android,3.8,5.4,96.8,94.0,4.9,5612.0,6.3,5.0,,Education
U15662,52,Female,Jaipur,Vivo,Android,6.3,7.2,,106.0,3.4,5524.0,1.9,1.1,133.0,Education
U15663,48,Male,Hyderabad,OnePlus,iOS,10.6,30.4,265.3,,5.8,1729.0,5.7,3.7,675.0,Entertainment
U15664,23,Other,Mumbai,Apple,Android,4.1,,296.9,25.0,,8405.0,2.3,,416.0,Entertainment
U15665,60,Male,Hyderabad,Vivo,Android,1.6,15.8,,17.0,1.3,9403.0,7.8,1.0,1678.0,Gaming
,24,Female,Pune,Oppo,Android,7.9,11.3,,100.0,4.5,6324.0,2.1,2.8,173.0,Work
,45,Other,Mumbai,Apple,Android,,29.2,146.1,168.0,0.6,4261.0,,3.8,1581.0,Gaming
U15668,18,Female,Mumbai,Samsung,iOS,2.9,27.0,271.9,70.0,1.5,,,3.3,1570.0,Work
,48,Male,Bangalore,Samsung,iOS,11.5,35.3,263.7,39.0,0.7,1329.0,,4.3,308.0,Entertainment
U15670,25,Male,Kolkata,Apple,iOS,5.4,26.6,75.5,95.0,4.1,9836.0,5.2,2.4,872.0,Entertainment
U15671,30,Male,Chennai,Apple,iOS,12.0,18.1,290.9,143.0,1.4,2096.0,6.6,,633.0,Work
U15672,25,Other,Pune,Vivo,iOS,9.2,3.9,120.8,139.0,5.7,,1.5,1.7,1754.0,Social Media
U15673,22,Female,Kolkata,Vivo,Android,,44.0,147.9,176.0,4.2,3629.0,6.1,0.6,865.0,Entertainment
U15674,36,Other,Mumbai,OnePlus,iOS,4.5,34.6,169.5,81.0,2.7,7144.0,6.4,4.8,1522.0,Entertainment
U15675,54,Male,Bangalore,Google Pixel,Android,1.6,,168.9,43.0,1.2,7148.0,6.0,,1804.0,Work
U15676,25,Male,Bangalore,Motorola,iOS,11.0,35.5,69.7,,4.0,4009.0,1.1,2.6,353.0,Education
U15677,21,Other,Hyderabad,Apple,iOS,4.7,16.2,,157.0,1.0,2722.0,0.9,3.2,,Education
U15678,44,Female,Jaipur,Xiaomi,Android,8.1,,163.8,178.0,3.7,4886.0,3.0,1.2,1168.0,Education
U15679,50,Other,Kolkata,Vivo,iOS,,20.4,,82.0,4.2,1504.0,2.4,2.7,1789.0,Gaming
U15680,43,Male,Ahmedabad,Apple,Android,8.4,35.4,39.6,184.0,1.7,3854.0,,0.7,583.0,Entertainment
U15681,37,Female,Mumbai,Apple,Android,5.0,43.8,268.1,13.0,3.4,1813.0,5.4,4.1,1426.0,Entertainment
U15682,30,Male,Jaipur,Vivo,Android,,5.9,,41.0,2.6,,1.9,2.6,1343.0,Gaming
U15683,30,Male,Chennai,Xiaomi,Android,11.3,32.9,122.4,94.0,1.7,4830.0,6.1,0.5,949.0,Entertainment
U15684,37,Other,Delhi,Realme,Android,8.9,,,196.0,5.7,7245.0,5.1,4.4,412.0,Work
U15685,27,Male,Hyderabad,Samsung,Android,7.0,35.8,118.1,,1.8,516.0,6.2,2.4,1626.0,Entertainment
U15686,15,Female,Bangalore,OnePlus,Android,3.7,32.8,43.0,200.0,5.7,249.0,3.2,2.0,,Gaming
U15687,48,Female,Delhi,Xiaomi,Android,7.3,26.3,292.5,,3.8,4092.0,5.4,0.3,365.0,Social Media
U15688,49,Male,Mumbai,Nokia,iOS,3.6,20.4,42.3,151.0,3.8,8043.0,,1.3,361.0,Gaming
U15689,35,Male,Pune,Oppo,iOS,5.2,21.2,241.8,67.0,3.4,5848.0,7.5,4.8,1211.0,Education
U15690,40,Male,Pune,Samsung,Android,,23.9,171.8,74.0,2.2,4306.0,2.8,0.3,1129.0,Education
U15691,35,Other,Kolkata,Xiaomi,iOS,6.1,,71.3,,5.2,8817.0,,2.2,215.0,Work
U15692,38,Other,Kolkata,OnePlus,iOS,10.6,48.6,191.8,180.0,2.6,1879.0,1.1,1.4,1430.0,Social Media
U15693,53,Female,Mumbai,Vivo,Android,5.7,12.5,176.4,97.0,3.3,447.0,5.4,1.7,1790.0,Education
U15694,59,Other,Hyderabad,Vivo,iOS,2.6,41.3,219.1,178.0,5.1,3713.0,4.9,4.2,934.0,Entertainment
U15695,16,Female,Lucknow,Vivo,iOS,6.4,45.1,,108.0,4.6,5974.0,3.4,1.8,1737.0,Work
U15696,41,Male,Kolkata,Apple,Android,11.7,6.4,212.4,25.0,,,1.0,2.2,483.0,Education
U15697,30,Other,Mumbai,Realme,Android,10.1,8.3,,199.0,2.9,7338.0,4.4,1.5,1604.0,Education
U15698,15,Male,Pune,Apple,iOS,10.4,32.7,152.4,139.0,2.3,7478.0,6.8,0.6,1736.0,Education
U15699,58,Other,Mumbai,Xiaomi,iOS,2.6,47.0,5.7,173.0,5.5,5612.0,6.2,2.4,564.0,Entertainment
U15700,43,Male,Kolkata,Apple,iOS,10.8,29.6,251.8,48.0,,3320.0,6.4,0.5,1545.0,Work
U15701,28,Female,Kolkata,Xiaomi,Android,2.4,44.7,15.0,10.0,4.5,3460.0,0.8,0.2,163.0,Social Media
U15702,47,Female,Ahmedabad,Oppo,iOS,1.5,44.0,83.7,19.0,4.1,8312.0,7.9,5.0,970.0,Work
U15703,46,Other,Ahmedabad,Realme,Android,7.7,46.3,186.6,116.0,0.6,2573.0,6.0,,115.0,Gaming
U15704,19,Female,Mumbai,Motorola,Android,,3.7,257.8,17.0,1.3,2685.0,7.3,1.8,777.0,Social Media
U15705,20,Female,Lucknow,Xiaomi,iOS,4.1,21.0,5.4,177.0,5.8,7080.0,3.9,3.8,,Education
U15706,52,Female,Pune,Realme,Android,11.6,36.1,58.8,40.0,0.5,8191.0,6.1,4.1,1301.0,Education
U15707,50,Male,Mumbai,Nokia,iOS,4.8,28.4,221.2,46.0,5.5,2568.0,7.3,0.7,1133.0,Work
U15708,58,Male,Hyderabad,OnePlus,Android,7.3,20.7,156.7,65.0,1.1,5931.0,3.2,3.9,653.0,Entertainment
U15709,32,Male,Delhi,Xiaomi,Android,2.8,28.5,123.0,17.0,1.7,3412.0,0.6,4.5,746.0,Entertainment
U15710,58,Other,Lucknow,Nokia,iOS,,4.8,149.2,16.0,,3125.0,4.2,4.6,146.0,Work
U15711,48,Female,Kolkata,Xiaomi,iOS,9.9,49.7,,159.0,4.6,2854.0,4.7,,627.0,Gaming
U15712,20,Female,Bangalore,OnePlus,iOS,,21.4,25.3,164.0,0.6,9380.0,3.9,,1355.0,Gaming
U15713,50,Male,Hyderabad,Motorola,Android,8.0,18.1,215.7,189.0,5.1,9551.0,4.0,2.7,1348.0,Gaming
U15714,40,Male,Jaipur,Realme,Android,5.7,34.5,160.2,69.0,4.0,1598.0,3.6,1.9,1226.0,Entertainment
U15715,40,Female,Hyderabad,OnePlus,Android,11.7,23.3,268.9,126.0,3.6,9857.0,,2.1,653.0,Social Media
U15716,54,Male,Ahmedabad,Samsung,Android,5.8,20.4,46.5,141.0,,8041.0,4.6,0.9,1893.0,Education
U15717,55,Female,Lucknow,Motorola,iOS,8.8,33.3,81.3,177.0,1.3,2983.0,3.1,4.5,734.0,Work
U15718,18,Male,Lucknow,Google Pixel,Android,5.8,35.0,90.0,155.0,1.4,4841.0,,1.5,,Social Media
U15719,48,Other,Pune,Xiaomi,iOS,1.6,,11.8,102.0,0.6,5319.0,3.0,0.6,1315.0,Social Media
U15720,21,Female,Hyderabad,OnePlus,iOS,3.7,,275.0,184.0,4.8,2657.0,6.7,,121.0,Work
U15721,20,Male,Ahmedabad,Nokia,iOS,11.9,37.7,142.0,10.0,2.6,,3.2,0.9,,Entertainment
U15722,56,Other,Hyderabad,Realme,Android,10.2,9.2,84.8,68.0,3.3,2432.0,5.6,4.9,,Social Media
,34,Male,Delhi,Apple,iOS,5.9,7.5,285.0,,0.9,8971.0,0.7,4.6,694.0,Entertainment
U15724,40,Other,Jaipur,Motorola,Android,8.2,42.8,80.4,132.0,1.4,6631.0,6.0,0.1,1330.0,Gaming
U15725,30,Male,Mumbai,Nokia,Android,,6.3,162.3,,,5960.0,7.0,3.8,329.0,Entertainment
U15726,52,Male,Delhi,Xiaomi,iOS,6.3,29.1,118.3,188.0,0.9,7437.0,2.9,2.7,400.0,Entertainment
U15727,39,Male,Delhi,Motorola,Android,5.7,6.1,46.2,90.0,3.1,7611.0,3.2,0.4,438.0,Education
U15728,43,Female,Delhi,Vivo,iOS,4.0,2.1,229.8,,5.4,4275.0,1.3,0.6,147.0,Education
U15729,55,Other,Ahmedabad,Realme,Android,2.5,8.4,56.1,162.0,1.0,2808.0,6.1,2.6,1791.0,Education
U15730,40,Male,Bangalore,Apple,Android,10.0,26.9,79.4,97.0,5.6,8443.0,5.7,1.6,,Social Media
U15731,49,Female,Mumbai,Motorola,iOS,3.7,,168.1,,2.2,5799.0,1.3,0.8,1399.0,Gaming
U15732,19,Other,Lucknow,Apple,iOS,,38.8,150.0,164.0,,8410.0,5.6,4.3,936.0,Gaming
,36,Male,Delhi,Apple,iOS,6.8,42.5,168.1,181.0,2.5,2703.0,1.1,0.0,,Work
U15734,43,Other,Hyderabad,Apple,iOS,3.5,22.8,76.3,30.0,5.6,4754.0,2.5,2.8,696.0,Gaming
U15735,17,Male,Mumbai,Nokia,Android,7.5,34.9,,181.0,3.7,5702.0,3.4,2.4,151.0,Education
U15736,51,Other,Jaipur,Motorola,Android,5.5,43.7,262.0,54.0,4.1,1509.0,2.3,0.6,1059.0,Education
U15737,60,Other,Delhi,Xiaomi,Android,11.7,24.2,67.4,10.0,3.6,,5.3,,545.0,Entertainment
U15738,24,Female,Ahmedabad,Nokia,iOS,3.5,,129.8,88.0,3.4,4461.0,1.4,3.1,447.0,Gaming
U15739,20,Female,Chennai,Nokia,iOS,9.8,36.8,293.1,127.0,5.2,1877.0,6.1,3.8,,Social Media
U15740,35,Female,Kolkata,Realme,Android,5.1,46.9,,102.0,2.1,944.0,2.3,,686.0,Gaming
U15741,51,Other,Bangalore,OnePlus,iOS,9.6,41.7,120.0,,4.3,,0.8,0.1,,Entertainment
U15742,45,Male,Ahmedabad,Apple,iOS,10.4,1.9,297.9,51.0,5.0,4098.0,2.7,4.9,146.0,Gaming
U15743,48,Male,Jaipur,Apple,Android,2.9,42.6,110.0,50.0,0.7,8207.0,0.6,0.3,1059.0,Work
U15744,33,Other,Chennai,Nokia,Android,3.3,22.9,,193.0,2.0,,,5.0,1662.0,Education
U15745,21,Female,Mumbai,OnePlus,Android,2.5,44.1,296.4,97.0,3.3,2600.0,,2.8,517.0,Work
U15746,20,Other,Kolkata,Realme,Android,7.3,22.8,249.2,195.0,5.2,2817.0,,0.9,273.0,Education
,19,Other,Bangalore,Nokia,Android,3.7,29.7,31.3,59.0,3.9,7909.0,,1.7,376.0,Work
U15748,35,Female,Jaipur,Samsung,iOS,4.8,34.8,79.1,59.0,2.9,683.0,7.3,3.2,1678.0,Entertainment
U15749,59,Male,Pune,Oppo,iOS,1.9,48.8,108.8,141.0,4.8,439.0,,0.4,893.0,Gaming
U15750,45,Female,Lucknow,Nokia,Android,7.9,6.8,285.4,,2.8,3873.0,3.3,1.7,1605.0,Work
U15751,20,Other,Chennai,Realme,Android,4.6,39.8,87.3,61.0,,9911.0,2.4,2.4,,Entertainment
U15752,57,Female,Lucknow,Google Pixel,Android,10.2,27.8,209.5,65.0,3.9,2877.0,5.3,5.0,892.0,Entertainment
U15753,59,Female,Mumbai,Xiaomi,Android,,,248.1,37.0,1.6,,2.2,1.0,140.0,Work
,34,Male,Mumbai,Vivo,iOS,2.9,46.1,191.3,93.0,1.1,7251.0,3.9,1.3,304.0,Entertainment
U15755,50,Other,Bangalore,Samsung,Android,1.3,17.6,146.3,118.0,3.6,7328.0,3.0,0.8,192.0,Social Media
U15756,32,Female,Jaipur,Vivo,iOS,7.0,45.1,122.4,67.0,4.9,8326.0,,2.9,1800.0,Social Media
U15757,26,Other,Jaipur,Xiaomi,iOS,5.5,15.4,132.7,101.0,,7065.0,7.9,4.7,1360.0,Work
U15758,24,Female,Bangalore,OnePlus,Android,4.6,12.3,134.0,,0.9,2394.0,6.2,3.4,451.0,Education
U15759,18,Other,Hyderabad,Vivo,Android,7.6,22.3,254.5,60.0,5.7,3775.0,5.2,4.3,1721.0,Gaming
U15760,41,Female,Ahmedabad,Google Pixel,iOS,4.8,42.4,262.2,199.0,5.9,4815.0,,1.0,1476.0,Social Media
U15761,51,Female,Bangalore,OnePlus,iOS,1.5,20.6,181.1,78.0,5.2,2785.0,3.7,4.8,1214.0,Gaming
U15762,18,Female,Jaipur,OnePlus,iOS,7.7,26.5,238.2,22.0,4.0,3059.0,2.7,,1477.0,Education
U15763,43,Female,Jaipur,Google Pixel,Android,,32.0,169.6,127.0,5.6,2214.0,2.4,2.8,1275.0,Work
,49,Male,Hyderabad,Vivo,iOS,4.2,11.2,287.5,50.0,4.8,2907.0,1.8,3.3,604.0,Work
U15765,23,Male,Chennai,Xiaomi,iOS,11.2,17.0,174.2,88.0,5.8,8418.0,,1.3,1011.0,Social Media
U15766,33,Other,Delhi,OnePlus,Android,2.7,38.9,22.2,167.0,4.2,4918.0,6.4,2.4,1558.0,Gaming
U15767,44,Female,Jaipur,Nokia,Android,3.6,11.9,12.4,,2.7,3717.0,4.1,2.5,1892.0,Gaming
U15768,34,Male,Mumbai,Samsung,Android,11.3,9.3,127.5,107.0,1.1,7271.0,1.5,4.0,,Entertainment
U15769,33,Other,Pune,Vivo,Android,,47.4,66.4,73.0,4.9,,6.6,3.1,419.0,Entertainment
U15770,27,Male,Hyderabad,Nokia,iOS,4.7,35.7,6.0,35.0,1.1,,7.1,3.7,,Entertainment
U15771,25,Other,Chennai,Vivo,Android,8.7,9.2,255.4,89.0,2.5,4163.0,5.2,3.2,106.0,Entertainment
U15772,18,Male,Delhi,OnePlus,Android,11.0,34.1,207.9,95.0,1.0,7544.0,4.6,4.5,545.0,Work
U15773,36,Female,Kolkata,Vivo,iOS,10.9,24.1,186.9,107.0,1.9,3997.0,5.4,2.1,1897.0,Social Media
U15774,34,Male,Bangalore,Nokia,iOS,11.3,36.5,215.5,149.0,3.5,9654.0,6.0,0.6,1148.0,Work
U15775,24,Male,Jaipur,Nokia,iOS,10.7,,243.3,,5.9,1218.0,2.4,2.4,528.0,Education
U15776,45,Other,Ahmedabad,OnePlus,iOS,1.2,22.7,188.1,,2.2,199.0,7.3,,1650.0,Work
U15777,46,Female,Ahmedabad,Motorola,iOS,4.3,2.7,63.8,,3.1,,1.2,4.2,365.0,Education
U15778,29,Male,Hyderabad,Vivo,iOS,8.5,31.3,113.9,51.0,5.4,6680.0,3.3,2.2,886.0,Education
U15779,18,Female,Bangalore,Google Pixel,iOS,9.0,34.9,125.4,12.0,3.5,5618.0,4.2,0.8,639.0,Social Media
U15780,42,Male,Bangalore,Motorola,iOS,2.4,2.6,,12.0,3.9,2192.0,7.8,2.8,460.0,Education
U15781,21,Other,Pune,Samsung,Android,3.1,27.4,37.9,26.0,2.9,,0.9,0.8,1817.0,Social Media
U15782,43,Female,Delhi,Google Pixel,iOS,2.3,42.1,88.5,54.0,2.2,9289.0,,1.2,783.0,Entertainment
U15783,37,Male,Bangalore,Xiaomi,Android,10.2,11.5,146.0,23.0,5.2,,7.7,3.0,1563.0,Entertainment
U15784,29,Female,Mumbai,Nokia,iOS,2.5,20.5,102.1,198.0,3.5,,7.5,0.3,607.0,Work
U15785,17,Male,Delhi,Vivo,iOS,8.4,44.2,182.7,72.0,3.2,,,2.0,1156.0,Education
U15786,48,Other,Bangalore,Motorola,iOS,4.3,,220.9,163.0,2.9,,7.7,1.6,819.0,Work
U15787,52,Female,Pune,Samsung,Android,3.3,24.4,201.4,66.0,4.2,4561.0,2.0,4.0,1944.0,Entertainment
,50,Female,Pune,Google Pixel,iOS,5.3,20.9,70.2,122.0,5.0,7727.0,8.0,0.7,,Work
U15789,22,Male,Lucknow,Apple,iOS,2.2,45.8,218.5,62.0,4.8,9647.0,4.2,,192.0,Education
U15790,30,Other,Pune,Apple,Android,8.3,29.1,195.8,57.0,1.8,9063.0,6.9,0.9,1640.0,Entertainment
U15791,34,Other,Delhi,Google Pixel,iOS,4.3,35.6,174.4,16.0,1.4,3826.0,7.2,3.0,1970.0,Social Media
U15792,57,Other,Jaipur,OnePlus,Android,11.5,,69.2,181.0,0.7,5508.0,3.5,1.2,,Social Media
,46,Male,Ahmedabad,Apple,iOS,11.8,,158.0,18.0,2.2,5887.0,4.6,1.4,804.0,Entertainment
U15794,19,Male,Hyderabad,Xiaomi,iOS,6.8,19.4,275.9,187.0,1.4,9477.0,6.2,2.5,736.0,Gaming
U15795,24,Male,Hyderabad,Google Pixel,iOS,11.7,13.6,,146.0,,7139.0,1.1,0.0,1628.0,Gaming
U15796,36,Other,Ahmedabad,Samsung,iOS,8.8,18.7,170.4,182.0,2.7,7821.0,7.9,0.7,182.0,Entertainment
U15797,24,Male,Lucknow,Google Pixel,iOS,3.3,32.5,177.5,,,2266.0,3.5,4.3,1325.0,Gaming
U15798,29,Female,Lucknow,Vivo,iOS,7.0,40.2,153.9,29.0,,2775.0,6.1,2.9,800.0,Entertainment
U15799,40,Male,Bangalore,Xiaomi,Android,4.6,20.7,284.9,143.0,,4474.0,,4.3,,Gaming
U15800,31,Other,Jaipur,Realme,iOS,,37.8,122.4,56.0,4.7,8574.0,,1.3,135.0,Education
U15801,52,Male,Mumbai,OnePlus,Android,3.3,16.7,81.8,149.0,1.8,3426.0,1.1,,1673.0,Social Media
U15802,15,Other,Kolkata,OnePlus,iOS,,37.8,137.2,184.0,5.6,6413.0,2.3,1.1,1046.0,Work
U15803,17,Female,Kolkata,Google Pixel,Android,1.2,24.6,101.1,32.0,3.1,,3.6,3.2,1749.0,Work
U15804,24,Male,Chennai,Oppo,Android,2.4,12.4,86.9,124.0,1.3,1298.0,1.3,4.6,,Gaming
U15805,43,Other,Chennai,Oppo,iOS,6.4,16.8,54.3,70.0,4.8,,4.2,1.0,1613.0,Gaming
U15806,26,Female,Mumbai,Nokia,iOS,5.3,30.5,282.5,135.0,4.2,6140.0,1.8,2.7,289.0,Education
U15807,18,Female,Bangalore,Xiaomi,iOS,11.3,12.9,220.0,184.0,5.2,5505.0,3.2,0.6,557.0,Social Media
U15808,45,Other,Ahmedabad,OnePlus,iOS,6.0,15.8,73.1,135.0,3.1,6132.0,3.3,0.0,,Education
U15809,18,Other,Hyderabad,Realme,iOS,7.5,27.9,288.5,51.0,0.7,,1.9,2.3,488.0,Social Media
U15810,26,Other,Kolkata,Oppo,Android,5.7,44.0,129.9,147.0,2.8,4526.0,,,609.0,Gaming
U15811,20,Male,Bangalore,Realme,iOS,8.2,22.7,104.1,136.0,1.8,9427.0,,2.8,778.0,Entertainment
U15812,44,Female,Pune,Vivo,iOS,,9.8,54.7,27.0,3.9,7482.0,3.5,1.1,,Work
U15813,32,Female,Kolkata,Samsung,Android,5.7,20.4,31.6,103.0,1.3,9761.0,7.4,,1581.0,Gaming
U15814,35,Female,Ahmedabad,Oppo,iOS,7.2,33.5,10.3,33.0,4.5,8812.0,6.1,3.5,1917.0,Social Media
,34,Female,Bangalore,Oppo,iOS,8.1,32.0,68.5,,5.5,5710.0,2.0,2.2,,Entertainment
U15816,40,Female,Delhi,Realme,iOS,,3.1,261.1,189.0,5.9,7541.0,6.2,0.3,759.0,Work
U15817,38,Other,Mumbai,Vivo,iOS,2.3,41.4,222.5,116.0,2.7,4281.0,3.2,,,Entertainment
U15818,23,Male,Hyderabad,Google Pixel,Android,3.8,47.4,270.4,,5.4,1982.0,,2.7,1907.0,Work
U15819,39,Female,Kolkata,Realme,Android,11.0,20.7,,49.0,3.4,2960.0,5.3,2.8,324.0,Entertainment
U15820,24,Male,Bangalore,Google Pixel,iOS,10.0,47.8,171.7,35.0,2.3,5015.0,5.1,1.4,921.0,Education
U15821,28,Other,Kolkata,Oppo,iOS,7.0,33.0,169.7,86.0,2.0,8824.0,6.0,3.8,,Social Media
U15822,39,Male,Chennai,Realme,iOS,6.6,2.4,299.3,68.0,5.1,7095.0,5.8,,561.0,Gaming
U15823,19,Other,Bangalore,Oppo,iOS,10.6,30.6,292.2,40.0,5.3,4789.0,5.3,4.4,1486.0,Education
U15824,41,Other,Pune,Google Pixel,iOS,11.2,3.7,99.7,45.0,4.1,3720.0,2.2,4.2,1879.0,Entertainment
U15825,28,Male,Hyderabad,Realme,iOS,11.4,17.9,226.4,175.0,1.4,,,1.9,,Social Media
U15826,30,Female,Kolkata,Apple,Android,10.1,12.8,203.0,164.0,4.4,5197.0,2.7,0.5,,Gaming
,39,Other,Bangalore,Samsung,Android,11.1,29.7,99.5,111.0,5.0,2070.0,3.6,4.4,1820.0,Education
U15828,31,Male,Lucknow,Xiaomi,Android,10.2,7.2,107.9,,2.4,5773.0,,3.6,597.0,Work
U15829,55,Female,Hyderabad,Apple,Android,11.6,23.6,74.5,113.0,4.1,4822.0,5.1,4.6,591.0,Gaming
U15830,53,Female,Pune,Realme,iOS,4.5,32.1,152.6,175.0,4.0,3697.0,5.4,4.3,1866.0,Social Media
U15831,39,Female,Ahmedabad,Apple,Android,2.5,25.0,275.8,57.0,3.2,1442.0,,1.4,468.0,Social Media
U15832,59,Male,Jaipur,Samsung,iOS,11.4,2.6,110.7,132.0,1.1,2680.0,6.3,,739.0,Social Media
U15833,50,Female,Lucknow,Nokia,iOS,3.8,8.9,181.2,10.0,,6757.0,5.2,1.2,495.0,Social Media
U15834,59,Male,Pune,Google Pixel,iOS,4.2,24.2,41.4,42.0,1.1,4481.0,5.6,1.7,1940.0,Gaming
U15835,57,Other,Chennai,Realme,iOS,10.8,49.9,120.9,172.0,,2909.0,7.1,4.9,1124.0,Entertainment
U15836,51,Female,Pune,Google Pixel,iOS,1.5,40.9,283.6,198.0,2.0,4314.0,4.5,0.8,669.0,Work
U15837,28,Male,Bangalore,OnePlus,iOS,11.2,4.5,193.4,79.0,5.8,6806.0,6.2,0.1,1210.0,Work
U15838,40,Female,Pune,Samsung,iOS,,34.4,,21.0,2.8,9428.0,6.9,3.6,670.0,Gaming
,34,Male,Lucknow,Oppo,Android,11.4,,241.4,59.0,4.7,8023.0,0.9,3.9,,Entertainment
U15840,44,Other,Mumbai,Vivo,Android,,28.3,75.1,,5.3,4503.0,0.6,3.3,379.0,Work
U15841,19,Male,Ahmedabad,OnePlus,Android,4.6,22.2,48.1,131.0,4.1,5403.0,5.3,1.5,680.0,Social Media
U15842,47,Male,Chennai,OnePlus,iOS,8.9,45.2,40.3,127.0,,5250.0,3.8,3.1,997.0,Social Media
U15843,38,Male,Delhi,Apple,Android,7.9,42.3,,49.0,,3401.0,7.1,5.0,692.0,Gaming
U15844,38,Female,Jaipur,Motorola,Android,9.4,22.6,198.6,16.0,4.9,2591.0,7.6,2.6,1499.0,Entertainment
,47,Female,Ahmedabad,Motorola,Android,,5.9,67.2,,5.7,8557.0,4.2,3.4,819.0,Gaming
,40,Other,Chennai,Google Pixel,iOS,,,50.4,188.0,3.1,7970.0,5.4,2.3,1466.0,Entertainment
U15847,51,Female,Jaipur,Vivo,Android,7.9,19.9,87.5,24.0,1.4,6839.0,3.3,1.7,1918.0,Work
U15848,30,Other,Mumbai,OnePlus,Android,2.0,28.6,235.7,,4.6,1884.0,3.3,3.2,855.0,Social Media
U15849,46,Other,Ahmedabad,Apple,iOS,9.1,41.7,199.3,75.0,5.5,5652.0,5.3,3.0,856.0,Education
,24,Other,Delhi,Google Pixel,iOS,11.3,7.6,79.3,122.0,,7467.0,7.8,,381.0,Gaming
U15851,50,Male,Lucknow,Nokia,Android,1.9,45.2,,78.0,2.6,1577.0,4.5,1.5,842.0,Social Media
U15852,19,Male,Mumbai,Realme,iOS,10.9,32.0,264.8,,3.9,,5.3,4.6,1151.0,Gaming
U15853,32,Other,Ahmedabad,Vivo,Android,4.1,41.6,25.3,68.0,4.0,875.0,7.2,2.4,1467.0,Social Media
U15854,57,Female,Delhi,Apple,Android,5.6,40.9,238.0,22.0,5.7,,5.4,2.3,1003.0,Entertainment
U15855,37,Male,Chennai,Google Pixel,Android,8.9,,39.4,20.0,5.0,4011.0,4.2,2.0,,Gaming
U15856,30,Male,Bangalore,Nokia,iOS,8.8,8.0,126.6,147.0,1.1,9700.0,0.9,0.8,435.0,Education
U15857,20,Male,Chennai,OnePlus,Android,3.0,35.8,160.4,136.0,5.3,2728.0,0.7,1.8,559.0,Work
U15858,30,Male,Pune,Xiaomi,iOS,8.6,,224.4,109.0,3.2,8154.0,5.3,0.1,,Entertainment
U15859,60,Female,Lucknow,Google Pixel,iOS,10.3,16.7,73.9,95.0,5.2,1292.0,7.7,1.2,1064.0,Entertainment
U15860,20,Female,Jaipur,Vivo,iOS,,23.8,,163.0,5.0,9613.0,7.0,1.3,461.0,Entertainment
